'name', 'type', 'province', 'city'
'موسسه آموزش عالی غیردولتی  غیرانتفاعی علوم و فناوری آریان', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'مازندران', 'بابل'
'موسسه آموزش عالی غیردولتی  غیرانتفاعی فاطمیه(ویژه خواهران)', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'فارس', 'شیراز'
'موسسه آموزش عالی غیردولتی  غیرانتفاعی فخرالدین اسعد گرگانی', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'گلستان', 'گرگان'
'موسسه آموزش عالی غیردولتی  غیرانتفاعی فراز', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'کهگیلویه و بویراحمد', 'گچساران'
'موسسه آموزش عالی غیردولتی  غیرانتفاعی فردوس', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'خراسان رضوی', 'مشهد'
'موسسه آموزش عالی غیردولتی  غیرانتفاعی فیض الاسلام', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'اصفهان', 'خمینی شهر'
'موسسه آموزش عالی غیردولتی  غیرانتفاعی قدیر', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'گیلان', 'لنگرود'
'موسسه آموزش عالی غیردولتی  غیرانتفاعی کادوس', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'گیلان', 'رشت'
'موسسه آموزش عالی غیردولتی  غیرانتفاعی کار- قزوین', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'قزوین', 'قزوین'
'موسسه آموزش عالی غیردولتی  غیرانتفاعی کار-خرمدره', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'زنجان', 'خرمدره'
'موسسه آموزش عالی غیردولتی  غیرانتفاعی کار-رفسنجان', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'کرمان', 'رفسنجان'
'موسسه آموزش عالی غیردولتی  غیرانتفاعی کاویان', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'خراسان رضوی', 'مشهد'
'موسسه آموزش عالی غیردولتی  غیرانتفاعی کسری', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'مازندران', 'رامسر'
'موسسه آموزش عالی غیردولتی  غیرانتفاعی کمال الملک', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'مازندران', 'نوشهر'
'موسسه آموزش عالی غیردولتی  غیرانتفاعی گنجنامه', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'همدان', 'همدان'
'موسسه آموزش عالی غیردولتی  غیرانتفاعی لامعی گرگانی', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'گلستان', 'گرگان'
'موسسه آموزش عالی غیردولتی  غیرانتفاعی مازیار', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'مازندران', 'نور'
'موسسه آموزش عالی غیردولتی  غیرانتفاعی معراج', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'آذربایجان غربی', 'سلماس'
'موسسه آموزش عالی غیردولتی  غیرانتفاعی معماری وهنرپارس', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'تهران', 'تهران'
'موسسه آموزش عالی غیردولتی  غیرانتفاعی مقدس اردبیلی', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'اردبیل', 'اردبیل'
'موسسه آموزش عالی غیردولتی  غیرانتفاعی مهر آستان', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'گیلان', 'آستانه اشرفیه'
'موسسه آموزش عالی غیردولتی  غیرانتفاعی موج - بندر انزلی', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'گیلان', 'بندر انزلی'
'موسسه آموزش عالی غیردولتی  غیرانتفاعی مولوی', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'سمنان', 'گرمسار'
'موسسه آموزش عالی غیردولتی  غیرانتفاعی میزان', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'آذربایجان شرقی', 'تبریز'
'موسسه آموزش عالی غیردولتی  غیرانتفاعی میعاد', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'آذربایجان غربی', 'مهاباد'
'موسسه آموزش عالی غیردولتی  غیرانتفاعی میلاد گلستان', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'گلستان', 'مینودشت'
'موسسه آموزش عالی غیردولتی  غیرانتفاعی ناصرخسرو', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'مرکزی', 'ساوه'
'موسسه آموزش عالی غیردولتی  غیرانتفاعی نبی اکرم(ص)', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'آذربایجان شرقی', 'تبریز'
'موسسه آموزش عالی غیردولتی  غیرانتفاعی ندای دانش', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'هرمزگان', 'بندرعباس'
'موسسه آموزش عالی غیردولتی  غیرانتفاعی نژند - ارومیه', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'آذربایجان غربی', 'ارومیه'
'موسسه آموزش عالی غیردولتی  غیرانتفاعی نقش جهان', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'اصفهان', 'اصفهان'
'موسسه آموزش عالی غیردولتی  غیرانتفاعی نوین', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'اردبیل', 'اردبیل'
'موسسه آموزش عالی غیردولتی  غیرانتفاعی نیکان', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'قزوین', 'تاکستان'
'موسسه آموزش عالی غیردولتی  غیرانتفاعی هدف', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'مازندران', 'ساری'
'موسسه آموزش عالی غیردولتی  غیرانتفاعی هشت بهشت اصفهان پویا', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'اصفهان', 'اصفهان'
'موسسه آموزش عالی غیردولتی  غیرانتفاعی هنر- شیراز', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'فارس', 'شیراز'
'موسسه آموزش عالی غیردولتی  غیرانتفاعی وحدت', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'خراسان رضوی', 'تربت جام'
'موسسه آموزش عالی غیردولتی  غیرانتفاعی یاسین', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'لرستان', 'بروجرد'
'موسسه آموزش عالی غیردولتی ـ غیرانتفاعی ایرانمهر', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'کردستان', 'قروه'
'موسسه آموزش عالی غیردولتی ـ غیرانتفاعی ایمان واندیشه', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'همدان', 'ملایر'
'موسسه آموزش عالی غیردولتی ـ غیرانتفاعی برآیند', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'سمنان', 'شاهرود'
'موسسه آموزش عالی غیردولتی ـ غیرانتفاعی بهاران', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'گلستان', 'گرگان'
'موسسه آموزش عالی غیردولتی ـ غیرانتفاعی بهاراندیشه - چابهار', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'سیستان و بلوچستان', 'چابهار'
'موسسه آموزش عالی غیردولتی ـ غیرانتفاعی بهمنیار', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'کرمان', 'کرمان'
'موسسه آموزش عالی غیردولتی ـ غیرانتفاعی بینالود', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'خراسان رضوی', 'مشهد'
'موسسه آموزش عالی غیردولتی ـ غیرانتفاعی بینش و دانش', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'قزوین', 'البرز'
'موسسه آموزش عالی غیردولتی ـ غیرانتفاعی پارس - مهر فارس', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'فارس', 'مهر'
'موسسه آموزش عالی غیردولتی ـ غیرانتفاعی پالایش', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'اصفهان', 'اصفهان'
'موسسه آموزش عالی غیردولتی ـ غیرانتفاعی پرتو -زاهدان', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'سیستان و بلوچستان', 'زاهدان'
'موسسه آموزش عالی غیردولتی ـ غیرانتفاعی پرندک', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'مرکزی', 'زرندیه'
'موسسه آموزش عالی غیردولتی ـ غیرانتفاعی پویا', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'کهگیلویه و بویراحمد', 'بویراحمد'
'موسسه آموزش عالی غیردولتی ـ غیرانتفاعی پویندگان دانش', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'مازندران', 'چالوس'
'موسسه آموزش عالی غیردولتی ـ غیرانتفاعی پیام گلپایگان', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'اصفهان', 'گلپایگان'
'موسسه آموزش عالی غیردولتی ـ غیرانتفاعی پیروزان', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'خراسان جنوبی', 'فردوس'
'موسسه آموزش عالی غیردولتی ـ غیرانتفاعی تابناک', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'فارس', 'لامرد'
'موسسه آموزش عالی غیردولتی ـ غیرانتفاعی تجن', 'موسسات آموزش عالی غیر دولتی - غیر انتفاعی', 'مازندران', 'قائم\u200cشهر'
